t,cumulative_accuracy,cumulative_fixed_baseline_accuracy,cumulative_clinical_baseline_accuracy,cumulative_regret,cumulative_fixed_baseline_regret,cumulative_clinical_baseline_regret
974,0.02260185775196201,0.01607785824872039,0.016475914533490014,22.036811308162964,15.675911792502395,16.06401667015282
975,0.022442476338346243,0.015921193491189832,0.01632005724509842,21.903856906225926,15.539084847401307,15.928375871216021
976,0.02239828306256999,0.016064864997944062,0.016424068113136375,21.883122552130878,15.695373102991375,16.046314546534237
977,0.02250735948420742,0.015892011109813486,0.016378322846328605,22.012197575554854,15.54238686539761,16.01799974370938
978,0.022420534495386325,0.01569977908482824,0.016261015840524272,21.9497032709832,15.370083724046872,15.91953450787329
979,0.022456545937082,0.015652717420255636,0.01633819065373073,22.007415018340385,15.339663071850518,16.011426840656142
980,0.02223131395178336,0.015748545288934497,0.01615625912836612,21.808918986699478,15.449322928444747,15.849290204927165
981,0.02212742766970423,0.015635069600985103,0.016040419183785723,21.729133971649556,15.353638348167378,15.751691638477567
982,0.022200807746270798,0.015524723197986447,0.016025375978533544,21.823394014584203,15.2608029036207,15.752944586898497
983,0.021941696198042683,0.015360770101805293,0.015824419236540384,21.590629058874015,15.114997780176365,15.571228528755745
984,0.02214103450426343,0.015654906192155954,0.01598410050694987,21.80891898669948,15.420082599273623,15.744338999345635
985,0.022154773534694763,0.015661772796535845,0.01603082600631201,21.844606705209024,15.442507977384343,15.806394442223631
986,0.022253136667499746,0.015513434839118373,0.016202322109364075,21.96384589082225,15.311760186209808,15.991691921942335
987,0.022098278307224856,0.015363555488167155,0.016141891842006616,21.83309896753816,15.179192822309163,15.948189139902542
988,0.021954704132361894,0.015447268162784033,0.016259572749544687,21.71320238690592,15.277348212993417,16.08071744929964
989,0.021862820325661628,0.015274267943634729,0.016325179112357344,21.644192122405006,15.121525264198361,16.16192732123375
990,0.021923539028760715,0.015338112262280348,0.016226758273763523,21.726227177501876,15.200069251919796,16.08071744929966
991,0.021813348570978712,0.015377006035375425,0.016233067885735968,21.638841782410875,15.253989987092424,16.103203342650087
992,0.02193961824725928,0.015351006153226853,0.01641301823997161,21.786040919528453,15.243549110154245,16.29812711229182
993,0.021956095246568753,0.015345979605774798,0.01655211600862146,21.824358675089346,15.253903728140168,16.452803312569717
994,0.02192821112794282,0.015358273106861848,0.016541588122511483,21.818570072303093,15.281481741327525,16.458880181898934
995,0.021890264899646555,0.015301387896121496,0.01638148519285921,21.802703840047958,15.24018234453698,16.315959252087797
996,0.02183850699885135,0.0153198623385444,0.016268025942477303,21.772991477854788,15.273902751528755,16.219221864649885
997,0.02188403749689087,0.015252632511065522,0.016285181489226842,21.840269421897077,15.2221272460434,16.252611126248382
998,0.021969034537937845,0.015399602025632984,0.016311208698726924,21.947065503399905,15.384202423607361,16.294897490028152
999,0.021923971499611807,0.015210366963288395,0.016181861190201447,21.923971499611767,15.210366963288383,16.181861190201428
1000,0.021893014192882785,0.014946758744938357,0.016070537165157342,21.914907207075668,14.961705503683312,16.086607702322475
1001,0.021922397248094642,0.014870894016134648,0.016040125244516402,21.96624204259081,14.900635804166923,16.07220549500547
1002,0.021999930127883892,0.01493053897427915,0.015958291699726092,22.06592991826755,14.975330591201965,16.006166574825237
1003,0.022090988700551057,0.015079036548028316,0.016035140233723693,22.17935265535327,15.139352694220454,16.099280794658593
1004,0.022086001663179606,0.015180759972851102,0.015936428169514433,22.196431671495496,15.256663772715317,16.016110310362006
1005,0.022030139014086434,0.0151148328530793,0.01580979134980778,22.162319848170938,15.205521850197778,15.904650097906654
1006,0.022060495652029437,0.0150995652899688,0.01598680106907285,22.21491912159365,15.205262246998576,16.098708676556388
1007,0.021884413638543612,0.01485865776305804,0.015970292462697773,22.059488947651953,14.977527025162521,16.098054802399336
1008,0.022078260393485486,0.014903626849921102,0.016136822009208705,22.27696473702683,15.03775949157041,16.282053407291556
1009,0.022215129709024773,0.015041343334201717,0.016226435220494863,22.437281006114993,15.191756767543728,16.3886995726998
1010,0.02232472753111673,0.015151366992787272,0.016363091683412094,22.57029953395904,15.318032029707926,16.543085691929612
1011,0.02238690140983859,0.015108869292923469,0.016378251604179314,22.655544226756643,15.290175724438567,16.57479062342952
1012,0.02237941686875433,0.015239704791123089,0.016342009470469585,22.670349288048147,15.437820953407693,16.554455593585676
1013,0.022231064517136315,0.015197754162461372,0.016007763787089933,22.542299420376235,15.410522720735848,16.231872480109203
1014,0.022250069436145405,0.01525160401217586,0.015890723694581367,22.58382047768759,15.480378072358503,16.129084550000126
1015,0.02229990724179764,0.015358248620821656,0.016050996202253278,22.656705757666394,15.603980598754784,16.307812141489276
1016,0.02211820037490611,0.015260590978847258,0.01584406472978974,22.494209781279505,15.520021025487651,16.113413830196194
1017,0.02212857025841977,0.015063290555362471,0.015705697839443502,22.526884523071306,15.334429785359006,15.988400400553559
1018,0.022025538702579662,0.015057263039510728,0.015671294417077677,22.444023937928684,15.343351037261433,15.969049011002173
1019,0.02193815176082879,0.01493043217367988,0.015642595922014554,22.37691479604536,15.229040817153466,15.955447840454791
1020,0.021784264568057297,0.014776375495324803,0.015607231176674789,22.241734123986493,15.08667938072664,15.934983031384952
1021,0.021866663765839494,0.014707884775642452,0.01555313001437591,22.34773036868798,15.031458240706558,15.895298874692145
1022,0.02186134046458822,0.014585380033866273,0.015505525809960067,22.364151295273764,14.920843774645197,15.862152903589156
1023,0.021793805640098102,0.014420512971515148,0.015448933491569327,22.31685697546045,14.766605282831504,15.819707895367007
1024,0.021895235985033148,0.014364568814306714,0.015460130126630866,22.442616884658953,14.723683034664365,15.846633379796618
1025,0.021838666938822807,0.014171062960735382,0.01540251565744963,22.406472279232176,14.539510597714509,15.802981064543363
1026,0.021888190502529707,0.014290576625271537,0.015390760660057942,22.47917164609801,14.676422194153885,15.806311197879488
1027,0.021897908480768696,0.014191389463119894,0.015415013015366403,22.51104991823021,14.588748368087263,15.84663337979662
1028,0.02182014890930265,0.014096729187592116,0.01549295213298469,22.45293322767241,14.50553433403228,15.942247744841213
1029,0.021700026498062616,0.01404600600928237,0.01556994750316937,22.35102729300449,14.467386189560806,16.037045928264437
1030,0.02172574986196074,0.014138543309964339,0.015646332290396876,22.39924810768152,14.576838152573277,16.13136859139914
1031,0.02177488186172254,0.014123706056558567,0.015431911084913688,22.471678081297654,14.57566465036843,15.925732239630962
1032,0.02184052432674059,0.014128198802167233,0.015252938330670407,22.561261629523056,14.59442936263877,15.7562852955825
1033,0.021924734204121613,0.014221983216585174,0.015292765696435805,22.67017516706174,14.705530645949084,15.812719730114672
1034,0.021932019921287352,0.014239588966711823,0.015261499806654743,22.699640618532413,14.73797458054674,15.795652299887683
1035,0.02203220731194053,0.014325203416542925,0.01522617074987644,22.8253667751704,14.84091073953844,15.774312896871976
1036,0.022232040699579896,0.014381240303919953,0.015268010655029599,23.05462620546436,14.913346195164998,15.832927049265663
1037,0.02223013305830538,0.014511501093587103,0.01529942776963801,23.07487811452099,15.062938135143408,15.880806024884249
1038,0.022402449911173097,0.014648501642904222,0.015483409087345681,23.27614545770887,15.219793206977476,16.087262041752165
1039,0.022333842257116057,0.01474596406100482,0.015395681748651508,23.2271959474007,15.33580262344503,16.011509018597597
1040,0.022233014922326252,0.014679617426827583,0.015363199436503282,23.14456853414163,15.281481741327521,15.993090613399938
1041,0.02216711287649611,0.014621834214120727,0.01520471374458015,23.09813161730892,15.235951251113786,15.84331172185252
1042,0.02229782799026266,0.014576731970970125,0.01519172832010205,23.25663459384395,15.203531445721842,15.844972637866467
1043,0.022342973209350907,0.014580995628570256,0.01522133774797484,23.32606403056235,15.222559436227328,15.891076608885696
1044,0.02238282905913925,0.014689606310657395,0.015240014219866553,23.390056366800515,15.350638594636965,15.925814859760504
1045,0.022360301145563612,0.0146252434855204,0.015263626024398354,23.388874998259542,15.298004685854327,15.965752821520647
1046,0.022427747750763862,0.014538803482371949,0.015154296775849748,23.481851895049765,15.222127246043403,15.8665487243147
1047,0.022353083401317874,0.014446610661475,0.01523410376907043,23.42603140458112,15.140047973225805,15.965340749985824
1048,0.02221581799839928,0.014375310335072722,0.015232539084605621,23.304393080320818,15.079700541491281,15.978933499751285
1049,0.022199391542181056,0.014338748675168215,0.015401613256211245,23.30936111929011,15.055686108926633,16.171693919021795
1050,0.022323188268068377,0.014300470951533892,0.01549434671221928,23.46167086973986,15.029794970062142,16.284558394542458
1051,0.02226782372977301,0.01430517360679791,0.015535202739123365,23.4257505637212,15.049042634351396,16.343033281557794
1052,0.02207043197475929,0.014041633046976712,0.015477803525443295,23.24016486942154,14.785839598466469,16.2981271122918
1053,0.022016969902147854,0.013939206855567633,0.015399873970217548,23.205886276863822,14.691924025768285,16.23146716460928
1054,0.0220939136234324,0.013765132973463939,0.015485149553964963,23.309078872721184,14.522215287004432,16.336832779433035
1055,0.022192410012676633,0.01383933756613694,0.015563029566883676,23.435184973386534,14.614340469840611,16.434559222629176
1056,0.022405860095373584,0.013983442993148743,0.01573974648661348,23.682994120809894,14.780499243758205,16.636912036350473
1057,0.02237522825601284,0.014007451336480492,0.01563490879540976,23.67299149486159,14.819883513996356,16.541733505543522
1058,0.02237209481652073,0.013879735026264906,0.015661551904813324,23.692048410695456,14.698639392814565,16.585583467197303
1059,0.022315595388214347,0.01379144480141649,0.015741093837076524,23.654531111507218,14.61893148950144,16.685559467301122
1060,0.022445618090168065,0.01381276015828137,0.015769973937795854,23.814800793668315,14.65533852793654,16.73194234800139
1061,0.02232797628577455,0.013902510913274846,0.015766375956944488,23.712310815492575,14.764466589897875,16.74389126627506
1062,0.02220919354112955,0.013627316089588141,0.015595526893912933,23.608372734220683,14.485837003232172,16.578045088229448
1063,0.022243984434216043,0.013660955444101978,0.015736370625367334,23.667599438005848,14.535256592524467,16.74349834539082
1064,0.022257315873584354,0.013789514340014051,0.015833356458555617,23.704041405367317,14.685832772114978,16.862524628361705
1065,0.022311554193192952,0.01386204309105783,0.01595029860028598,23.784116769943672,14.776937935067677,17.003018307904856
1066,0.022297071914469804,0.01375014128502455,0.015922652692848913,23.79097573273929,14.671400751121213,16.989470423269726
1067,0.022251686780796715,0.013807707946165652,0.0159757636903304,23.764801481890906,14.746632086504926,17.062115621272884
1068,0.022149354455401615,0.013652159858965451,0.015834143645512614,23.677659912824332,14.594158889234102,16.926699557052956
1069,0.022131562317917443,0.013730770117540488,0.015925132034712738,23.680771680171667,14.691924025768294,17.039891277142644
1070,0.021943155736833916,0.013511268947480873,0.015720519847551347,23.50111979414912,14.470569042751997,16.83667675672745
1071,0.021903039858693806,0.013455251546773822,0.015521868169695724,23.480058728519754,14.424029658141565,16.639442677913795
1072,0.021943125594066668,0.01341343435732481,0.015486753492160641,23.544973762433543,14.3926150654095,16.617286497088383
1073,0.02178237900667171,0.013272647807229374,0.015465623254142401,23.394275053165423,14.254823744964378,16.610079374948974
1074,0.02168454436438076,0.013290748272342686,0.015352100836217688,23.310885191709314,14.287554392768396,16.503508398933977
1075,0.02166402422991733,0.013300032579924391,0.015383482709290465,23.310490071391055,14.310835055998652,16.552627395196527
1076,0.02161742550680595,0.013150036873383961,0.015302256990131153,23.28196727083002,14.162589712634531,16.480530778371254
1077,0.021615451691142745,0.013117483209200167,0.015389045482111889,23.301456923051873,14.140646899517794,16.589391029716623
1078,0.021553878214869267,0.013117996908249907,0.015358382131493143,23.256634593843945,14.154318664001641,16.57169431988108
1079,0.021696749829045306,0.013147787793980101,0.015382343442536079,23.432489815368925,14.199610817498513,16.6129309179389
1080,0.021692516215820034,0.0130206855484875,0.015293197728349747,23.44961002930146,14.075361077914994,16.531946744346076
1081,0.021643822621709104,0.012799267710635553,0.015252190909146068,23.41861607668925,13.848807662907676,16.502870563696046
1082,0.021707047996126858,0.012959643451648495,0.015411454861330026,23.50873297980539,14.035293858135304,16.690605614820385
1083,0.021695695664861014,0.012945871770254339,0.015278675420344511,23.51813410070934,14.03332499895573,16.562084155653444
1084,0.021648094856333077,0.012868530326050936,0.015133992692469072,23.488182919121375,13.962355403765246,16.420382071328955
1085,0.02170308465610389,0.01298198173450537,0.015260483678011534,23.569549936528833,14.098432163672824,16.572885274320516
1086,0.021566582980032886,0.012773913492334702,0.015144799764602597,23.442875699295755,13.885243966167828,16.462397344123044
1087,0.02155413653955354,0.012812242508439523,0.015165147994163863,23.450900555034245,13.939719849182199,16.4996810176503
1088,0.021651343398889123,0.012861008230034783,0.015229011409217121,23.578312961390242,14.00563796250789,16.58439342463746
1089,0.021664374642862222,0.012776951104864645,0.015195738753281429,23.614168360719827,13.926876704302451,16.56335524107677
1090,0.02169680367345862,0.012846384104738382,0.015248651985161387,23.671212807743363,14.015405058269575,16.636279315811112
1091,0.02168746916404366,0.01291612082494286,0.01520046347516282,23.68271632713568,14.104403940837622,16.598906114877757
1092,0.021787664009753894,0.012979280612789147,0.015278889900791345,23.813916762661016,14.186353709778537,16.69982666156496
1093,0.021757493389740017,0.013033630988491359,0.015246763812805755,23.802697768375573,14.258792301409573,16.679959611209462
1094,0.0219236153486201,0.01325228119269672,0.015348172454664718,24.006358806739,14.511247906002902,16.806248837857893
1095,0.02197889648411788,0.013451618018806894,0.015465402836575238,24.088870546593217,14.742973348612376,16.95008150888647
1096,0.02193195663160464,0.013368306113773548,0.015424320555870287,24.059356424870288,14.665031806809594,16.920479649789694
1097,0.022028819351934653,0.013588789646495543,0.015407510579094747,24.18764364842425,14.9204910318521,16.917446615846025
1098,0.021997634868577955,0.01349780016204854,0.015257577288953987,24.17540072056718,14.834082378091342,16.768077440560425
1099,0.022157253635034246,0.013549243232391575,0.015219075848502467,24.372978998537658,14.904167555630728,16.740983433352692
1100,0.022059520433635498,0.013414502545725657,0.014990793566731284,24.287531997432673,14.769367302843953,16.5048637169711
1101,0.021900627575304126,0.013265246311177191,0.0149586591889997,24.134491587985153,14.618301434917303,16.484442426277667
1102,0.021881513472194747,0.013280529158906757,0.014911409075531007,24.13530935983081,14.64842366227417,16.447284210310723
1103,0.021927961587203695,0.013152128603410574,0.014906957629811078,24.20846959227287,14.519949978165254,16.457281223311384
1104,0.022025460080196225,0.01317167985369631,0.014983205915637603,24.338133388616825,14.554706238334402,16.556442536779585
1105,0.02214004729167737,0.01323321221593556,0.015118878879078552,24.48689230459517,14.635932710824727,16.721480040260875
1106,0.022074566493720058,0.013247544540930072,0.015145542527662242,24.43654510854809,14.665031806809592,16.766115578122058
1107,0.02209620322374178,0.013361877302150183,0.015086261150851628,24.48259317190589,14.804960050782412,16.7155773551436
1108,0.022014549368702983,0.01339055768909313,0.015206076639314423,24.41413524989161,14.85012847720429,16.863538992999693
1109,0.022048884192157094,0.013449826217429288,0.01526810563284656,24.47426145329437,14.929307101346524,16.94759725245968
1110,0.022173735375837635,0.013551079323420596,0.0153098182111207,24.63502000255563,15.055249128320307,17.009208032555097
1111,0.02217779785426672,0.013582286471657264,0.015367674890239377,24.661711213944578,15.103502556482857,17.088854477946178
1112,0.022233625993608487,0.013432169272805992,0.015248909095841692,24.746025730886245,14.950004400633045,16.97203582367183
1113,0.022307783662749263,0.013359059195366854,0.01517140918596491,24.850871000302675,14.881991943638672,16.900949833164937
1114,0.0223219881726787,0.013326365687833557,0.015093428400254186,24.88901681253675,14.858897741934397,16.82917266628336
1115,0.022211941427358425,0.013229808772309889,0.015064483117479028,24.788526632931998,14.764466589897866,16.811963159106632
1116,0.022144722530621087,0.013114478763312929,0.014844422166742538,24.73565506670376,14.648872778620563,16.581219560251384
1117,0.022195980103806207,0.01307661137623849,0.014937233149879207,24.815105756055335,14.619651518634623,16.69982666156495
1118,0.022251642378527864,0.013012702235337775,0.014889695617492009,24.899587821572677,14.561213801342973,16.66156939597354
1119,0.02233415990309013,0.013038868194014413,0.0149793426501252,25.01425909146095,14.60353237729615,16.77686376814025
1120,0.02218080859622559,0.012888574671693194,0.014849034432313137,24.864686436368892,14.448092206968113,16.645767598623024
1121,0.022108531037525157,0.01283277490744021,0.014843758873909266,24.805771824103232,14.3983734461479,16.65469745652622
1122,0.022218216701254574,0.012796667176092277,0.014758255044549034,24.951057355508897,14.37065723875161,16.57352041502856
1123,0.021989387817873424,0.012760820893541858,0.014676593287291506,24.716071907289717,14.343162684341053,16.496490854915656
1124,0.021825273425640373,0.012603412391040595,0.014537728469669215,24.55343260384541,14.178838939920663,16.354944528377825
1125,0.021744171165153092,0.012473060028034664,0.014448307991967717,24.483936731962377,14.044665591567048,16.268794798955653
1126,0.02156285965060218,0.012370464214869417,0.014350556382810265,24.301342826228648,13.941513170157837,16.17307704342719
1127,0.021451770090309984,0.012307176954393892,0.014353332714942475,24.19759666186967,13.882495604556336,16.190559302455124
1128,0.02156170125492051,0.012468346531815026,0.014529767330576869,24.343160716805254,14.076763234419161,16.404107316221292
1129,0.02157569540586544,0.012324000757819042,0.014478456309413417,24.38053580862794,13.926120856335524,16.360655629637186
1130,0.021709868532856454,0.012522101508696617,0.014418361319035422,24.553861310660654,14.162496806335868,16.307166651829057
1131,0.021847525774932184,0.01252088446466301,0.014468852504501757,24.73139917722323,14.173641213998538,16.37874103509598
1132,0.02182387536183589,0.012463864724720605,0.014630238953658867,24.726450784960075,14.12155873310845,16.57606073449552
1133,0.021844387145016794,0.012560212490675446,0.014572469266941347,24.771535022449076,14.243280964425963,16.52518014871149
1134,0.021830381860412335,0.012588153650016212,0.014588224306825059,24.777483411567978,14.287554392768405,16.557634588246437
1135,0.021664071352595394,0.012495741425784085,0.014440447136784556,24.610385056548363,14.195162259690704,16.404347947387215
1136,0.021602891332237223,0.012344145873469938,0.014377997118972573,24.56248744475372,14.0352938581353,16.347782724271823
1137,0.02152998927380611,0.01235140898380194,0.014506127025965135,24.50112779359135,14.055903423566601,16.50797255554834
1138,0.02154307742416281,0.01234450925499449,0.014435613157961316,24.53756518612142,14.060396041438704,16.442163386917958
1139,0.021505356503180292,0.012355005395875755,0.014372319159337227,24.51610641362553,14.084706151298331,16.384443841644426
1140,0.021451860751580704,0.012274138836831589,0.014247232230934355,24.476573117553592,14.004792412824829,16.25609197549612
1141,0.02143877133276707,0.012266105527265163,0.014136965024166078,24.483076862019992,14.00789251213682,16.144414057597697
1142,0.021329122091031768,0.01233238150601761,0.014030661354562102,24.379186550049308,14.095912061378117,16.037045928264433
1143,0.02119433885463852,0.012321193467065793,0.01404018252763469,24.24632364970648,14.095445326323267,16.061968811614065
1144,0.02120684969641935,0.012234541502849543,0.014025058248699077,24.281842902400182,14.008550020762689,16.05869169476044
1145,0.02140610620557604,0.012377641244286065,0.014054512567980857,24.53139771159016,14.184776865951827,16.106471402906077
1146,0.021403290240294116,0.012458462547791623,0.014110538953511973,24.549573905617354,14.289856542317006,16.18478817967823
1147,0.021435754678887354,0.0125529585290092,0.014088613139871838,24.608246371362664,14.410796391302563,16.173727884572866
1148,0.021589009420455375,0.012595083609290167,0.014219496887618373,24.805771824103232,14.471751067074385,16.338201923873484
1149,0.021581073007798837,0.012497417900657077,0.01421714287496654,24.81823395896866,14.372030585755608,16.34971430621149
1150,0.02170739022515669,0.012621370741126825,0.014219117241784315,24.98520614915534,14.527197723036968,16.366203945293705
1151,0.021712168375445075,0.012605381785184123,0.014221492079346764,25.01241796851274,14.521399816532115,16.383158875407457
1152,0.021715362973144282,0.012674666341927128,0.014202260108145476,25.03781350803535,14.613890292241969,16.37520590469178
1153,0.021760933289900062,0.012715383889558389,0.014364554379146386,25.112117016544662,14.673553008550341,16.576695753534928
1154,0.02176494461535015,0.01270437489917779,0.014311926627546778,25.138511030729425,14.673553008550341,16.53027525481654
1155,0.021829495218806238,0.012724761988341673,0.014399452939985307,25.234896472940004,14.709824858523001,16.645767598623035
1156,0.02176822438915234,0.012659530017812195,0.014318524224685677,25.185835618249264,14.647076230608732,16.566532527961307
1157,0.021750102983204067,0.012465354921966432,0.014287491316639457,25.18661925455031,14.434880999637105,16.54491494466852
1158,0.021784999533114753,0.012429406694028915,0.014345802949433141,25.24881445888,14.4056823583795,16.626785618392997
1159,0.02170791857004823,0.012390076154248569,0.014283205192116701,25.181185541255953,14.372488338928353,16.568518022855393
1160,0.021821363413387012,0.012517417484640815,0.014317272498411367,25.334602922942338,14.532721699667958,16.622353370655667
1161,0.02194225803511408,0.012576575153933843,0.01442596912275144,25.49690383680258,14.613980328871104,16.762976120637195
1162,0.0221547296680755,0.012619837019550651,0.01438383766282568,25.765950603971813,14.67687045373738,16.728403201866275
1163,0.022133195550905694,0.012695575829437956,0.014305919344462199,25.76303962125425,14.777650265465786,16.65209011695402
1164,0.022157336709787492,0.012811451085405112,0.014356240902482038,25.81329726690245,14.925340514496954,16.725020651391546
1165,0.02208896670793077,0.012652017393832295,0.01445844306043786,25.755735181447296,14.752252281208486,16.858544608470485
1166,0.022125259424314765,0.01255836150150271,0.014495193661415776,25.820177748175333,14.655607872253652,16.915891002872204
1167,0.02213213040155971,0.012571952693533697,0.014541800467953394,25.850328309021734,14.684040746047353,16.984822946569558
1168,0.022053595980528685,0.01253318885286235,0.014461075880142787,25.780653701238023,14.651297768996082,16.904997703886913
1169,0.02206508685045812,0.012359689233314255,0.014447385423288583,25.81615161503601,14.460836402977666,16.903440945247613
1170,0.0221090045628245,0.01244472726469582,0.014568641386996631,25.889644343067484,14.572775626958784,17.059879064173046
1171,0.022113198017870934,0.012435726632392799,0.014607713657487822,25.91666807694473,14.574671613164364,17.120240406575686
1172,0.022155851136340596,0.012429434246359236,0.014608424088309993,25.988813382927507,14.579726370979378,17.13568145558759
1173,0.022121448485222635,0.01246817779896571,0.014471901657644913,25.970580521651396,14.63764073598575,16.9900125460751
1174,0.02198675960357034,0.01237158671405001,0.014458530538565646,25.834442534195155,14.536614389008768,16.988773382814667
1175,0.02197118141931577,0.012341963585403359,0.01431284772117837,25.83810934911535,14.514149176434337,16.83190892010579
1176,0.021926885737697153,0.012322231452629638,0.014308123997225947,25.807944513269547,14.503266419745087,16.840661944734887
1177,0.021932365818880764,0.012345611245768644,0.014255129205713224,25.83632693464155,14.543130047515469,16.792542204330186
1178,0.021751088747393735,0.012409582164103927,0.014083976892348955,25.64453363317723,14.630897371478511,16.60500875607942
1179,0.02171142603218589,0.012361435077931969,0.014019496741197863,25.619482717979338,14.586493391959712,16.543006154613458
1180,0.021577404583433893,0.0121867262014949,0.013906508905715338,25.482914813035446,14.392523643965475,16.42358701764983
1181,0.021635722254728283,0.012165273170780594,0.013981232760475682,25.57342370508885,14.379352887862648,16.525817122882227
1182,0.02166279181219067,0.012135559291583277,0.014034212059092456,25.62708271382158,14.35636664194304,16.602472865906382
1183,0.021672750824292635,0.012160556832570703,0.014044831440245957,25.660536975962465,14.398099289763731,16.62908042525122
1184,0.021630562506730882,0.012266574047820522,0.014004304418134822,25.632216570476096,14.53589024666731,16.59510073548976
1185,0.021540658936709783,0.012241568292593102,0.013983401421105029,25.54722149893779,14.518499995015434,16.584314085430563
1186,0.02172497295052867,0.012484934419009821,0.014115323765774046,25.78754289227751,14.819617155364673,16.754889309973777
1187,0.021681588810457772,0.012330700992104829,0.01415616082579072,25.757727506823844,14.648872778620568,16.817519061039317
1188,0.021608979893506283,0.012354353737717086,0.014164047601919397,25.693077093378974,14.68932659414562,16.84105259868217
1189,0.02175754109792612,0.01241123302759995,0.014270030675917308,25.89147390653208,14.769367302843941,16.981336504341588
1190,0.021832264169021235,0.012300847907983256,0.014169620896543389,26.002226625304306,14.650309858408061,16.87601848778319
1191,0.02185428320858263,0.012255517742378019,0.014022805175074869,26.050305584630507,14.608577148914593,16.715183768689258
1192,0.021837022877643147,0.012226733773646026,0.013942259306023263,26.051568293028264,14.586493391959712,16.63311535208572
1193,0.021695034233783387,0.01213523438913736,0.01379262209009122,25.90387087513736,14.489469860630004,16.468390775568878
1194,0.021779797989005912,0.012155513846304575,0.013825937162759728,26.02685859686206,14.525839046333958,16.52199490949787
1195,0.02175347007868076,0.012222057975988318,0.013876364084640847,26.017150214102198,14.61758133928203,16.596131445230505
1196,0.02174699701129789,0.012098142331977046,0.013903927102405443,26.03115542252359,14.481476371376539,16.643000741579346
1197,0.02183066953897703,0.012257129170323355,0.014039040769513513,26.1531421076945,14.684040746047353,16.818770841877207
1198,0.021883051801603385,0.012290473882151124,0.01394520406166898,26.237779110122478,14.736278184699222,16.720299669941053
1199,0.021970541148605627,0.012379462689924292,0.013966006662796071,26.364649378326757,14.855355227909175,16.759207995355233
1200,0.021940733904525386,0.012174772174144376,0.01390093234199956,26.350821419335,14.621901381147381,16.69501974274142
1201,0.021923809687005816,0.012196046125761249,0.013877625788497794,26.352419243781014,14.659647443165023,16.680906197774362
1202,0.021888520209181493,0.01204723976972137,0.013940638644713581,26.331889811645347,14.492829442974829,16.770588289590417
1203,0.021977115569636142,0.012089001865815008,0.014080912919619161,26.460447145841936,14.555158246441275,16.953419155221507
1204,0.022179169400992817,0.01221526378842619,0.014012756893047804,26.72589912819635,14.719392865053557,16.885372056122545
1205,0.022268941105481693,0.012270779165728607,0.014220846941428746,26.856342973210946,14.798559673868692,17.150341411363105
1206,0.02223977261082151,0.012131535721672956,0.014181579038284443,26.843405541261554,14.642763616059284,17.117165899209276
1207,0.022326936694203065,0.01200969470050093,0.014156597310138849,26.970939526597295,14.507711198205126,17.1011695506477
1208,0.02243285040998809,0.012076036312463723,0.014209906511995395,27.1213161456756,14.599927901768634,17.179776973002454
1209,0.022392488558293094,0.011977544994194065,0.014158927698545093,27.094911155534643,14.49282944297482,17.132302515239584
1210,0.022511841067921624,0.011990049527799545,0.014215753751050008,27.261839533253102,14.519949978165245,17.215277792521526
1211,0.022472230819625752,0.01200711783846065,0.014243824190830286,27.23634375338642,14.552626820214318,17.2635149192863
1212,0.022494808254469253,0.012117666043129104,0.014448099971299786,27.286202412671187,14.698728910315593,17.52554526518662
1213,0.022428403195609178,0.012025111912986353,0.014377699660091541,27.228081479469523,14.598485862365457,17.454527387351114
1214,0.022397968601405388,0.012135309676365376,0.014296519369425416,27.21353185070754,14.744401256783968,17.37027103385188
1215,0.022333058946754098,0.012095939117113177,0.014262506066223871,27.156999679252998,14.708661966409636,17.343207376528234
1216,0.022311841387099577,0.012068934537222149,0.014390800110995758,27.15351096810019,14.687893331799348,17.51360373508188
1217,0.02245039799810681,0.012046663074289848,0.01438317881835345,27.344584761694108,14.672835624485067,17.518711800754495
1218,0.02236271551274426,0.011954771056283635,0.014400616642493676,27.26015021003524,14.57286591760974,17.554351687199816
1219,0.022256976203360816,0.011914664136612546,0.014436961652367714,27.153510968100186,14.535890246667309,17.613093215888533
1220,0.022209837027603388,0.01194102957585715,0.014473514071781683,27.118211010703718,14.579997112121585,17.67216068164544
1221,0.022158641935909378,0.011936573970507118,0.014484074546637766,27.077860445681253,14.586493391959708,17.699539095991355
1222,0.02224829397470437,0.012022682764162096,0.014581656684844017,27.20966353106345,14.703741020570233,17.833366125564204
1223,0.022330713321476476,0.012011032420336333,0.014544645560790726,27.33279310548719,14.701503682491664,17.802646166407843
1224,0.022178667454932976,0.011824579855035398,0.014410624692760502,27.168867632292898,14.485110322418377,17.653015248631625
1225,0.022065686576343287,0.011782883584488391,0.014248588193178249,27.052531742596862,14.445815274582758,17.468769124836545
1226,0.022004889975550137,0.011728655926549668,0.01422045284202139,26.999999999999996,14.391060821876449,17.448495637160235
1227,0.021887334485744456,0.01170010341455139,0.014263299372880161,26.87764674849422,14.367726993069159,17.515331629896792
1228,0.02187685347471159,0.01166723674052102,0.014169857432611725,26.88665292042053,14.339033954100328,17.414754784679744
1229,0.021918508409226496,0.011668489195206895,0.014222995756940117,26.959765343348614,14.352241710104494,17.49428478103635
1230,0.021955506081600823,0.011736208409950476,0.014228050887358953,27.027227986450605,14.447272552649041,17.514730642338883
1231,0.022023071263089982,0.01173266864309063,0.014178890023390674,27.132423796126876,14.454647768287648,17.468392508817324
