t,cumulative_accuracy,cumulative_fixed_baseline_accuracy,cumulative_clinical_baseline_accuracy,cumulative_regret,cumulative_fixed_baseline_regret,cumulative_clinical_baseline_regret
3573,0.6508533855623951,0.614311695579183,0.6513430330162283,1247.85,1378.45,1246.1
3574,0.6508531468531469,0.6143356643356643,0.6513566433566433,1248.2,1378.75,1246.4
3575,0.6508808724832215,0.6143316554809843,0.6513422818791946,1248.45,1379.15,1246.8
3576,0.6508946044171093,0.614355605255801,0.6513558848196813,1248.75,1379.45,1247.1
3577,0.6508803801006149,0.6143655673560648,0.6513555058692007,1249.15,1379.8,1247.45
3578,0.6508941044984633,0.6144174350377201,0.6513970382788489,1249.45,1380.0,1247.65
3579,0.6508519553072626,0.6143854748603352,0.6513826815642458,1249.95,1380.5,1248.05
3580,0.6509075677185143,0.6143954202736666,0.6513962580284837,1250.1,1380.85,1248.35
3581,0.6509352317141262,0.6143774427694025,0.6514098269123394,1250.35,1381.3,1248.65
3582,0.6509489254814401,0.6143594753000279,0.6513396595032096,1250.65,1381.75,1249.25
3583,0.6509486607142857,0.61435546875,0.6513113839285715,1251.0,1382.15,1249.7
3584,0.6510041841004184,0.6143933054393306,0.6513668061366806,1251.15,1382.4,1249.85
3585,0.6510596765197992,0.6144450641383157,0.6514082543223647,1251.3,1382.6,1250.05
3586,0.6510454418734318,0.6144549763033176,0.6513939224979091,1251.7,1382.95,1250.45
3587,0.6510451505016722,0.6144648829431438,0.6514074693422519,1252.05,1383.3,1250.75
3588,0.6510309278350516,0.6144190582334912,0.651407077180273,1252.45,1383.85,1251.1
3589,0.6510306406685237,0.6143871866295265,0.6514345403899722,1252.8,1384.35,1251.35
3590,0.6510303536619326,0.6143831801726538,0.6514341409078251,1253.15,1384.75,1251.7
3591,0.6510161469933184,0.6143652561247216,0.6514059020044544,1253.55,1385.2,1252.15
3592,0.6510715279710548,0.614389089897022,0.6514611745059838,1253.7,1385.5,1252.3
3593,0.6510434056761268,0.6143850862548692,0.6514190317195325,1254.15,1385.9,1252.8
3594,0.6510709318497914,0.6143949930458972,0.6513908205841447,1254.4,1386.25,1253.25
3595,0.6510706340378198,0.614432703003337,0.6514182424916574,1254.75,1386.5,1253.5
3596,0.6510842368640534,0.6144564915207117,0.6514039477342229,1255.05,1386.8,1253.9
3597,0.6511256253474152,0.6144802668148972,0.6514452473596443,1255.25,1387.1,1254.1
3598,0.6511114198388441,0.614434565156988,0.6514309530425118,1255.65,1387.65,1254.5
3599,0.6511388888888889,0.6144583333333333,0.6514722222222222,1255.9,1387.95,1254.7
3600,0.6511524576506525,0.6145098583726742,0.6514718133851708,1256.2,1388.15,1255.05
3601,0.6510827318156579,0.6144641865630206,0.6514019988895058,1256.8,1388.7,1255.65
3602,0.6510685539827922,0.6144324174299195,0.6513877324451846,1257.2,1389.2,1256.05
3603,0.6510821309655939,0.6144284128745838,0.6514150943396226,1257.5,1389.6,1256.3
3604,0.6510402219140083,0.6144105409153953,0.651373092926491,1258.0,1390.05,1256.8
3605,0.6510815307820299,0.6144481419855796,0.6514281752634498,1258.2,1390.3,1256.95
3606,0.6510673690047131,0.6144302744663155,0.6514000554477405,1258.6,1390.75,1257.4
3607,0.6510670731707318,0.6144539911308204,0.6514273835920178,1258.95,1391.05,1257.65
3608,0.6510944860072042,0.6144776946522582,0.6514408423385979,1259.2,1391.35,1257.95
3609,0.6511080332409972,0.6144875346260388,0.6514542936288088,1259.5,1391.7,1258.25
3610,0.6510523400720023,0.6144004430905566,0.6513708114095819,1260.05,1392.4,1258.9
3611,0.6510797342192691,0.6144241417497232,0.6513704318936877,1260.3,1392.7,1259.25
3612,0.6510517575422087,0.6144201494602823,0.651356213672848,1260.75,1393.1,1259.65
3613,0.6509822910902048,0.614360819037078,0.651300498063088,1261.35,1393.7,1260.2
3614,0.6509543568464731,0.6143153526970955,0.6512724757952973,1261.8,1394.25,1260.65
3615,0.6510232300884955,0.614366703539823,0.6513412610619469,1261.9,1394.45,1260.75
3616,0.6510367708045341,0.6143627315454797,0.6513547138512579,1262.2,1394.85,1261.05
3617,0.6510779436152571,0.6143864013266999,0.6514096185737976,1262.4,1395.15,1261.2
3618,0.6510776457584968,0.6144100580270793,0.6514506769825918,1262.75,1395.45,1261.4
3619,0.6510773480662984,0.6143922651933702,0.6514502762430939,1263.1,1395.9,1261.75
3620,0.6510356255178127,0.6143330571665285,0.6513946423639878,1263.6,1396.5,1262.3
3621,0.6510215350635009,0.6143152954168968,0.6513804527885146,1264.0,1396.95,1262.7
3622,0.651048854540436,0.6143389456251726,0.6513662710460945,1264.25,1397.25,1263.1
3623,0.6510623620309051,0.6143487858719647,0.651407284768212,1264.55,1397.6,1263.3
3624,0.6510758620689655,0.6143586206896552,0.6514068965517241,1264.85,1397.95,1263.65
3625,0.6510755653612796,0.6143684500827358,0.6513927192498621,1265.2,1398.3,1264.05
3626,0.6511028398125173,0.6143920595533499,0.6514474772539288,1265.45,1398.6,1264.2
3627,0.6511438809261301,0.6144294377067255,0.6514884233737597,1265.65,1398.85,1264.4
3628,0.6511435657205842,0.6144392394599063,0.6514880132267843,1266.0,1399.2,1264.75
3629,0.6511570247933884,0.614435261707989,0.6515289256198347,1266.3,1399.6,1264.95
3630,0.6511842467639768,0.6144175158358578,0.6515147342329937,1266.55,1400.05,1265.35
3631,0.6511839207048459,0.6144135462555066,0.6515143171806168,1266.9,1400.45,1265.7
3632,0.6512524084778419,0.6144921552436003,0.651513900357831,1267.0,1400.55,1266.05
3633,0.6512658227848102,0.6145019262520639,0.6515410016510732,1267.3,1400.9,1266.3
3634,0.6512792297111416,0.6145392022008254,0.6515405777166438,1267.6,1401.15,1266.65
3635,0.6512788778877888,0.614562706270627,0.6515264026402641,1267.95,1401.45,1267.05
3636,0.6512510310695628,0.6145174594445972,0.6514847401704702,1268.4,1402.0,1267.55
3637,0.6512644310060474,0.6145134689389774,0.6514980758658604,1268.7,1402.4,1267.85
3638,0.651277823577906,0.6145094806265458,0.6515114042319319,1269.0,1402.8,1268.15
3639,0.65125,0.6144642857142857,0.6514835164835164,1269.45,1403.35,1268.6
3640,0.6512496566877232,0.6144465806097226,0.6514693765449053,1269.8,1403.8,1269.0
3641,0.6512630422844591,0.6144563426688633,0.6514552443712246,1270.1,1404.15,1269.4
3642,0.6512489706286028,0.6144386494647269,0.6514685698600055,1270.5,1404.6,1269.7
3643,0.6512349066959385,0.6144346871569704,0.6514544456641054,1270.9,1405.0,1270.1
3644,0.6512345679012346,0.6144307270233196,0.651440329218107,1271.25,1405.4,1270.5
3645,0.6512479429511794,0.6144267690619858,0.6514673614920461,1271.55,1405.8,1270.75
3646,0.6512476007677543,0.6144502330682753,0.651480669043049,1271.9,1406.1,1271.05
3647,0.6511924342105263,0.6143914473684211,0.6514117324561404,1272.45,1406.7,1271.65
3648,0.651205809810907,0.614401205809811,0.6514113455741299,1272.75,1407.05,1272.0
3649,0.6511780821917809,0.6144109589041096,0.6513835616438357,1273.2,1407.4,1272.45
3650,0.6511914543960559,0.6144070117775952,0.6514105724459053,1273.5,1407.8,1272.7
3651,0.6512458926615553,0.6144578313253012,0.6514375684556407,1273.65,1408.0,1272.95
3652,0.6513003011223651,0.614467560908842,0.6514508623049549,1273.8,1408.35,1273.25
3653,0.6513273125342092,0.6144636015325671,0.6514504652435688,1274.05,1408.75,1273.6
3654,0.6513543091655267,0.6144459644322845,0.6514774281805746,1274.3,1409.2,1273.85
3655,0.6513402625820569,0.6144420131291028,0.6514359956236324,1274.7,1409.6,1274.35
3656,0.6513535684987695,0.6144380639868745,0.6514629477713973,1275.0,1410.0,1274.6
3657,0.651366867140514,0.614420448332422,0.6514762165117551,1275.3,1410.45,1274.9
3658,0.6513664935774802,0.6144028423066412,0.6514758130636786,1275.65,1410.9,1275.25
3659,0.6513934426229508,0.6144398907103825,0.6514890710382513,1275.9,1411.15,1275.55
3660,0.6513657470636438,0.6144086315214422,0.6514750068287353,1276.35,1411.65,1275.95
3661,0.6513653741125068,0.614404696886947,0.6514746040415074,1276.7,1412.05,1276.3
3662,0.6513786513786514,0.6144007644007644,0.6515015015015015,1277.0,1412.45,1276.55
3663,0.6513509825327511,0.6143695414847161,0.6514737991266376,1277.45,1412.95,1277.0
3664,0.6513233287858118,0.614324693042292,0.6514461118690313,1277.9,1413.5,1277.45
3665,0.6513229678123296,0.6143207855973813,0.6514457174031643,1278.25,1413.9,1277.8
3666,0.6513635124079629,0.6143441505317698,0.6514862285246796,1278.45,1414.2,1278.0
3667,0.6513904034896402,0.614340239912759,0.6514994547437295,1278.7,1414.6,1278.3
3668,0.6513491414554375,0.6142954483510493,0.6514581629871901,1279.2,1415.15,1278.8
3669,0.6512942779291553,0.6142779291553133,0.651457765667575,1279.75,1415.6,1279.15
3670,0.6512803050939798,0.6142059384363934,0.6514437482974667,1280.15,1416.25,1279.55
3671,0.6513071895424837,0.6142429193899782,0.6514705882352941,1280.4,1416.5,1279.8
3672,0.6513068336509665,0.6142254288047917,0.6514838007078682,1280.75,1416.95,1280.1
3673,0.6512792596624932,0.6142079477408819,0.6514289602612956,1281.2,1417.4,1280.65
3674,0.6512789115646258,0.6141904761904762,0.6514149659863946,1281.55,1417.85,1281.05
3675,0.6512921653971708,0.6142002176278564,0.6514281828073993,1281.85,1418.2,1281.35
3676,0.6512646178950231,0.6141419635572477,0.6513734022300788,1282.3,1418.8,1281.9
3677,0.6512506797172376,0.6141381185426862,0.6513458401305057,1282.7,1419.2,1282.35
3678,0.6512775210655068,0.6141886382169067,0.6513590649633052,1282.95,1419.4,1282.65
3679,0.6512228260869566,0.6141440217391304,0.6513043478260869,1283.5,1419.95,1283.2
3680,0.6512360771529476,0.6141673458299375,0.6513039934800327,1283.8,1420.25,1283.55
3681,0.6512493210211842,0.6141634980988593,0.651303639326453,1284.1,1420.65,1283.9
3682,0.6512218300298669,0.6141189247895736,0.6512897094759706,1284.55,1421.2,1284.3
3683,0.6512350705754615,0.6141150922909882,0.6512893593919652,1284.85,1421.6,1284.65
3684,0.6511940298507463,0.6140705563093622,0.6512211668928087,1285.35,1422.15,1285.25
3685,0.6511530113944655,0.6140260444926751,0.6511665762344004,1285.85,1422.7,1285.8
3686,0.6511933821535123,0.6140358014646055,0.6511662598318416,1286.05,1423.05,1286.15
3687,0.6511795010845988,0.6140455531453363,0.6511388286334057,1286.45,1423.4,1286.6
3688,0.6511249661154784,0.6140010843046897,0.6511114123068582,1287.0,1423.95,1287.05
3689,0.6510975609756098,0.6139837398373984,0.6510569105691058,1287.45,1424.4,1287.6
3690,0.6511108100785695,0.6140205906258467,0.6510566242210782,1287.75,1424.65,1287.95
3691,0.6511105092091007,0.6140167930660889,0.6510427952329361,1288.1,1425.05,1288.35
3692,0.6511102085025724,0.614012997562957,0.6510154346060114,1288.45,1425.45,1288.8
3693,0.651123443421765,0.6140227395776936,0.6510016242555495,1288.75,1425.8,1289.2
3694,0.6511231393775372,0.6140054127198917,0.6509472259810555,1289.1,1426.25,1289.75
3695,0.6511228354978356,0.6140016233766235,0.6509604978354979,1289.45,1426.65,1290.05
3696,0.651163105220449,0.6140248850419259,0.6509737625101433,1289.65,1426.95,1290.35
3697,0.6511763115197404,0.6140346133044889,0.6509870200108167,1289.95,1427.3,1290.65
3698,0.6511895106785618,0.6140578534739118,0.6510137875101378,1290.25,1427.6,1290.9
3699,0.6512297297297297,0.6140945945945946,0.6510675675675676,1290.45,1427.85,1291.05
3700,0.6512564171845447,0.6141178059983788,0.6510672791137531,1290.7,1428.15,1291.4
3701,0.6512965964343598,0.6141545110750946,0.651094003241491,1290.9,1428.4,1291.65
3702,0.651309748852282,0.6141776937618147,0.6511072103699702,1291.2,1428.7,1291.95
3703,0.6513228941684666,0.6141873650107991,0.6510934125269978,1291.5,1429.05,1292.35
3704,0.6513090418353575,0.6142105263157894,0.6510796221322537,1291.9,1429.35,1292.75
3705,0.6513221802482461,0.6141932002158661,0.6510928224500809,1292.2,1429.8,1293.05
3706,0.6513353115727003,0.6141893714594011,0.6511195036417587,1292.5,1430.2,1293.3
3707,0.6513349514563107,0.6141720604099244,0.6511326860841423,1292.85,1430.65,1293.6
3708,0.6513076300889727,0.6141412779724994,0.6510784578053384,1293.3,1431.15,1294.15
3709,0.6513477088948787,0.6141644204851752,0.6510916442048518,1293.5,1431.45,1294.45
3710,0.6513473457289141,0.6141606036108865,0.6510644031258421,1293.85,1431.85,1294.9
3711,0.6513200431034483,0.6141163793103448,0.6510775862068965,1294.3,1432.4,1295.2
3712,0.6512927551844869,0.6140721788311339,0.6510503635873957,1294.75,1432.95,1295.65
3713,0.6512924071082391,0.6140549273021001,0.6510635433494885,1295.1,1433.4,1295.95
3714,0.651278600269179,0.6140376850605652,0.6510632570659489,1295.5,1433.85,1296.3
3715,0.6513051668460711,0.6140608180839612,0.6510898815931109,1295.75,1434.15,1296.55
3716,0.6513182674199622,0.614043583535109,0.651103040086091,1296.05,1434.6,1296.85
3717,0.6513313609467455,0.6140398063474987,0.6511027434104357,1296.35,1435.0,1297.2
3718,0.6513578919064265,0.6140763646141436,0.6511427803172896,1296.6,1435.25,1297.4
3719,0.6513440860215054,0.6140591397849462,0.6511021505376344,1297.0,1435.7,1297.9
3720,0.6513705993012631,0.6140822359580758,0.6511421660843859,1297.25,1436.0,1298.1
3721,0.6513702310585707,0.6140784524449221,0.6510881246641591,1297.6,1436.4,1298.65
3722,0.6513967230727908,0.6141015310233683,0.6511415525114155,1297.85,1436.7,1298.8
3723,0.6513829215896885,0.6140977443609023,0.6511278195488722,1298.25,1437.1,1299.2
3724,0.6513557046979865,0.6140671140939598,0.6511275167785235,1298.7,1437.6,1299.55
3725,0.6513150831991412,0.6140633387010198,0.6511003757380569,1299.2,1438.0,1300.0
3726,0.6512744834987926,0.6140461497182721,0.6510732492621412,1299.7,1438.45,1300.45
3727,0.6513277896995708,0.6141094420600859,0.651086373390558,1299.85,1438.6,1300.75
3728,0.6513542504692947,0.614105658353446,0.6511128989005095,1300.1,1439.0,1301.0
3729,0.6513941018766756,0.6141286863270777,0.6511796246648793,1300.3,1439.3,1301.1
3730,0.6514205306888233,0.6141383007236666,0.6511927097292951,1300.55,1439.65,1301.4
3731,0.6513665594855305,0.6141077170418006,0.6511655948553055,1301.1,1440.15,1301.85
3732,0.6512992231449236,0.6140503616394322,0.6510983123493169,1301.7,1440.75,1302.45
3733,0.6513658275307981,0.6141269416175683,0.6511649705409749,1301.8,1440.85,1302.55
3734,0.6513253012048192,0.6141231593038822,0.6511512717536814,1302.3,1441.25,1302.95
3735,0.6513383297644539,0.6141059957173447,0.651164346895075,1302.6,1441.7,1303.25
3736,0.6513781107840513,0.6141156007492641,0.6511774150388011,1302.8,1442.05,1303.55
3737,0.6513242375601926,0.6140583199571964,0.651123595505618,1303.35,1442.65,1304.1
3738,0.6513105108317732,0.6140278149237763,0.6510965498796469,1303.75,1443.15,1304.55
3739,0.6513502673796792,0.6140508021390374,0.6511096256684492,1303.95,1443.45,1304.85
3740,0.6513365410318097,0.6140604116546378,0.6511093290564021,1304.35,1443.8,1305.2
3741,0.651336183858899,0.6140299305184393,0.6511357562800641,1304.7,1444.3,1305.45
3742,0.6513491851456051,0.6140395404755543,0.6511488111140796,1305.0,1444.65,1305.75
3743,0.6513488247863248,0.6140090811965813,0.6511618589743591,1305.35,1445.15,1306.05
3744,0.6513351134846462,0.6140186915887851,0.6511748998664887,1305.75,1445.5,1306.35
3745,0.6512947143619862,0.6139749065670048,0.6511345435130806,1306.25,1446.05,1306.85
3746,0.6512943688283961,0.6139578329330131,0.6511208967173739,1306.6,1446.5,1307.25
3747,0.6512673425827108,0.6139274279615795,0.651093916755603,1307.05,1447.0,1307.7
3748,0.6512536676447052,0.6139103761002934,0.6510936249666578,1307.45,1447.45,1308.05
3749,0.6512666666666667,0.6139333333333333,0.6510933333333333,1307.75,1447.75,1308.4
3750,0.6512396694214876,0.6138896294321514,0.6510530525193282,1308.2,1448.3,1308.9
3751,0.6512659914712153,0.6139125799573562,0.651092750533049,1308.45,1448.6,1309.1
3752,0.6513322675193178,0.6139888089528378,0.6511590727418065,1308.55,1448.7,1309.2
3753,0.651345231752797,0.6139850825785829,0.6511587639850827,1308.85,1449.1,1309.55
3754,0.6513981358189082,0.6140479360852197,0.651185086551265,1309.0,1449.25,1309.8
3755,0.6514110756123536,0.6140308839190628,0.651171458998935,1309.3,1449.7,1310.2
3756,0.6513973915357998,0.614027149321267,0.6511711471919084,1309.7,1450.1,1310.55
3757,0.6514369345396488,0.61406333155934,0.6511974454497074,1309.9,1450.35,1310.8
3758,0.65146315509444,0.6140861931364725,0.6512104283054004,1310.15,1450.65,1311.1
3759,0.6514893617021277,0.6141090425531914,0.6512234042553191,1310.4,1450.95,1311.4
3760,0.6514091996809359,0.6140787024727465,0.6511831959585217,1311.05,1451.45,1311.9
3761,0.6514221158958001,0.6140882509303561,0.6511961722488039,1311.35,1451.8,1312.2
3762,0.6514084507042253,0.6140977943130481,0.6512091416423067,1311.75,1452.15,1312.5
3763,0.6513947927736451,0.6140541976620616,0.6511955366631244,1312.15,1452.7,1312.9
3764,0.651394422310757,0.6140371845949535,0.6511553784860558,1312.5,1453.15,1313.4
3765,0.6514338821030271,0.6140865639936272,0.6511683483802443,1312.7,1453.35,1313.7
3766,0.651446774621715,0.614109370852137,0.651207857711707,1313.0,1453.65,1313.9
3767,0.6514065817409767,0.6140790870488322,0.6511942675159236,1313.5,1454.15,1314.3
3768,0.6514194746617139,0.6140886176704696,0.6511939506500398,1313.8,1454.5,1314.65
3769,0.651366047745358,0.6140185676392573,0.6511273209549071,1314.35,1455.15,1315.25
3770,0.6513789445770353,0.614014850172368,0.651180058339963,1314.65,1455.55,1315.4
3771,0.6514316012725344,0.614050901378579,0.6512195121951219,1314.8,1455.8,1315.6
3772,0.6514312218393851,0.6140471773124834,0.6512324410283594,1315.15,1456.2,1315.9
3773,0.6514838367779544,0.6140699523052464,0.6512321144674086,1315.3,1456.5,1316.25
3774,0.651523178807947,0.6140794701986755,0.6512450331125827,1315.5,1456.85,1316.55
3775,0.6515095338983051,0.6140757415254237,0.6512049788135593,1315.9,1457.25,1317.05
3776,0.6515223722531109,0.6140852528461742,0.6512178978024887,1316.2,1457.6,1317.35
3777,0.6515352038115405,0.6141079936474325,0.6512308099523557,1316.5,1457.9,1317.65
3778,0.6515480285789892,0.6141174913998413,0.6512569462820852,1316.8,1458.25,1317.9
3779,0.651521164021164,0.6141137566137566,0.6511772486772487,1317.25,1458.65,1318.55
3780,0.6515075376884422,0.6141232478180376,0.651150489288548,1317.65,1459.0,1319.0
3781,0.6515600211528292,0.6141856160761502,0.651176626123744,1317.8,1459.15,1319.25
3782,0.6515463917525773,0.6141686492201957,0.651136664023262,1318.2,1459.6,1319.75
3783,0.6515591966173362,0.6141649048625792,0.6511627906976745,1318.5,1460.0,1320.0
3784,0.651558784676354,0.6141743725231176,0.6511624834874505,1318.85,1460.35,1320.35
3785,0.6515847860538828,0.6141838351822504,0.651162176439514,1319.1,1460.7,1320.7
3786,0.651623976762609,0.6142329020332717,0.6512014787430684,1319.3,1460.9,1320.9
3787,0.6516367476240761,0.6142555438225977,0.6512011615628299,1319.6,1461.2,1321.25
3788,0.6516627078384798,0.6142913697545527,0.6512008445500131,1319.85,1461.45,1321.6
3789,0.6516886543535619,0.6142744063324538,0.6511873350923483,1320.1,1461.9,1322.0
3790,0.6517145871801635,0.6142838301239778,0.6512265892904247,1320.35,1462.25,1322.2
3791,0.6517009493670887,0.6142536919831223,0.6511998945147679,1320.75,1462.75,1322.65
3792,0.651674136567361,0.6142367519114158,0.651186395992618,1321.2,1463.2,1323.05
3793,0.6517132314180285,0.6142857142857142,0.6512124406958355,1321.4,1463.4,1323.3
3794,0.6517259552042161,0.6142819499341239,0.6512252964426877,1321.7,1463.8,1323.6
3795,0.6517123287671234,0.6142255005268704,0.6512118018967334,1322.1,1464.4,1324.0
3796,0.6517382143797735,0.6142480905978405,0.6512378193310508,1322.35,1464.7,1324.25
3797,0.65173775671406,0.6142706687730384,0.6512638230647709,1322.7,1465.0,1324.5
3798,0.6517767833640431,0.6143063964201105,0.6512898131087128,1322.9,1465.25,1324.75
3799,0.6518157894736842,0.6143157894736843,0.6513026315789474,1323.1,1465.6,1325.05
3800,0.6518021573270192,0.6142988687187583,0.6512891344383057,1323.5,1466.05,1325.45
3801,0.651854287217254,0.614321409784324,0.6513019463440295,1323.65,1466.35,1325.75
3802,0.6518537996318695,0.6143176439652905,0.6513016039968446,1324.0,1466.75,1326.1
3803,0.6518270241850683,0.6143007360672976,0.651301261829653,1324.45,1467.2,1326.45
3804,0.6518396846254928,0.6142969776609724,0.6513272010512483,1324.75,1467.6,1326.7
3805,0.6518392012611666,0.6143326326852339,0.6513137151865476,1325.1,1467.85,1327.1
3806,0.6518387181507749,0.6143288678749672,0.6513265038087733,1325.45,1468.25,1327.4
3807,0.6518513655462185,0.6143251050420169,0.651313025210084,1325.75,1468.65,1327.8
3808,0.6518640063008664,0.6143213441848254,0.6513258072985035,1326.05,1469.05,1328.1
3809,0.6518635170603675,0.6143044619422573,0.6513385826771654,1326.4,1469.5,1328.4
3810,0.6518499081605877,0.6143138283914983,0.6513382314353188,1326.8,1469.85,1328.75
3811,0.6518231899265478,0.6142969569779643,0.651311647429171,1327.25,1470.3,1329.2
3812,0.6518620508785733,0.6143194335169159,0.6513113034356149,1327.45,1470.6,1329.55
3813,0.6519008914525433,0.6143287886733089,0.6513765076035658,1327.65,1470.95,1329.65
3814,0.651913499344692,0.6143381389252949,0.651389252948886,1327.95,1471.3,1329.95
3815,0.6519392033542977,0.6143605870020965,0.6514150943396226,1328.2,1471.6,1330.2
3816,0.6519124967251768,0.6143568247314646,0.6513623264343725,1328.65,1472.0,1330.75
3817,0.6519119958093242,0.6143530644316396,0.6513488737558931,1329.0,1472.4,1331.15
3818,0.651872217858078,0.6143231212359257,0.6512961508248233,1329.5,1472.9,1331.7
3819,0.651910994764398,0.6143717277486911,0.6513350785340315,1329.7,1473.1,1331.9
3820,0.6519104946349124,0.614367966500916,0.6513347291285003,1330.05,1473.5,1332.25
3821,0.6519230769230769,0.6143511250654108,0.6513082155939298,1330.35,1473.95,1332.7
3822,0.6519356526288255,0.6143342924404918,0.651281715929898,1330.65,1474.4,1333.15
3823,0.6519220711297071,0.6142913179916318,0.6512944560669456,1331.05,1474.95,1333.45
3824,0.6519607843137255,0.6143006535947713,0.6513333333333333,1331.25,1475.3,1333.65
3825,0.6519341348667015,0.6142838473601673,0.6513199163617355,1331.7,1475.75,1334.05
3826,0.6519074993467469,0.6142539848445258,0.6513065064018814,1332.15,1476.25,1334.45
3827,0.6518939393939395,0.6142371995820272,0.6513192267502612,1332.55,1476.7,1334.75
3828,0.6519195612431444,0.6142465395664665,0.6513188822146775,1332.8,1477.05,1335.1
3829,0.6519451697127938,0.6142819843342037,0.6513838120104439,1333.05,1477.3,1335.2
3830,0.6519838162359697,0.6143435134429652,0.6514095536413469,1333.25,1477.45,1335.45
3831,0.6520093945720251,0.6143919624217119,0.6514483298538623,1333.5,1477.65,1335.65
3832,0.652008870336551,0.6143882076702323,0.6514349073832507,1333.85,1478.05,1336.05
3833,0.651943140323422,0.6143453312467397,0.6513823682837767,1334.45,1478.6,1336.6
3834,0.651890482398957,0.6142894393741851,0.6513428943937418,1335.0,1479.2,1337.1
3835,0.6519290928050052,0.6143117831074035,0.6513686131386861,1335.2,1479.5,1337.35
3836,0.6519155590304926,0.6142950221527235,0.6513291634089132,1335.6,1479.95,1337.85
3837,0.6519541427826994,0.614304325169359,0.6513678999478895,1335.8,1480.3,1338.05
3838,0.6519536337587913,0.6142875748892941,0.6514066163063298,1336.15,1480.75,1338.25
3839,0.6519921875,0.6143098958333334,0.6514583333333334,1336.35,1481.05,1338.4
3840,0.6520046862796147,0.6143061702681594,0.6514579536579016,1336.65,1481.45,1338.75
3841,0.6520041644976574,0.6143284747527329,0.6514185320145758,1337.0,1481.75,1339.25
3842,0.6520166536559979,0.6143507676294562,0.6514311735623212,1337.3,1482.05,1339.55
3843,0.6520551508844953,0.614360041623309,0.6514568158168574,1337.5,1482.4,1339.8
3844,0.6520676202860858,0.6143563068920675,0.6514694408322497,1337.8,1482.8,1340.1
3845,0.6520670826833073,0.6143785751430058,0.6514690587623505,1338.15,1483.1,1340.45
3846,0.6520535482193918,0.6143748375357421,0.6514296854691968,1338.55,1483.5,1340.95
3847,0.6520400207900208,0.6143711018711019,0.6514163201663201,1338.95,1483.9,1341.35
3848,0.6520135100025981,0.6143543777604573,0.6513639906469213,1339.4,1484.35,1341.9
3849,0.651987012987013,0.6143506493506494,0.6513376623376623,1339.85,1484.75,1342.35
3850,0.6519735133731499,0.6143599065177876,0.6513632822643469,1340.25,1485.1,1342.6
3851,0.651960020768432,0.6143691588785047,0.6513888888888889,1340.65,1485.45,1342.85
3852,0.651959512068518,0.614391383337659,0.6513755515182974,1341.0,1485.75,1343.25
3853,0.6519200830306175,0.6143746756616502,0.6513492475350285,1341.5,1486.2,1343.7
3854,0.6519584954604409,0.6143968871595331,0.6514007782101168,1341.7,1486.5,1343.85
3855,0.6520357883817427,0.6144579875518673,0.6514782157676349,1341.75,1486.65,1343.9
3856,0.6520352605652061,0.6144542390458906,0.6514778325123153,1342.1,1487.05,1344.25
3857,0.6520606531881804,0.6144634525660965,0.6514774494556765,1342.35,1487.4,1344.6
3858,0.6519953355791656,0.6143949209639803,0.651425239699404,1342.95,1488.05,1345.15
3859,0.6520077720207254,0.6143652849740933,0.6514378238341969,1343.25,1488.55,1345.45
3860,0.651994301994302,0.6143615643615644,0.6514115514115514,1343.65,1488.95,1345.9
3861,0.651954945624029,0.6143060590367685,0.6514111859140341,1344.15,1489.55,1346.25
3862,0.6519803261713694,0.6143152989904219,0.6514237639140564,1344.4,1489.9,1346.55
3863,0.6520445134575569,0.614363354037267,0.651462215320911,1344.5,1490.1,1346.75
3864,0.6520827943078913,0.6144113842173351,0.6515135834411384,1344.7,1490.3,1346.9
3865,0.6520951888256595,0.6144076564924987,0.651526125193999,1345.0,1490.7,1347.2
3866,0.652081717093354,0.6144039306956297,0.6514998707008017,1345.4,1491.1,1347.65
3867,0.6521199586349534,0.6144389865563599,0.6515511892450878,1345.6,1491.35,1347.8
3868,0.6521581804083743,0.6144352545877487,0.6515378650814163,1345.8,1491.75,1348.2
3869,0.6521705426356589,0.6144315245478036,0.6515503875968992,1346.1,1492.15,1348.5
3870,0.6521828984758461,0.6144407129940583,0.6515370705244122,1346.4,1492.5,1348.9
3871,0.6522081611570247,0.6144498966942149,0.6515495867768595,1346.65,1492.85,1349.2
3872,0.6522463206816422,0.6144848954298994,0.6515750064549445,1346.85,1493.1,1349.45
3873,0.6522973670624677,0.6144682498709344,0.6515875064532783,1347.0,1493.55,1349.75
3874,0.6522967741935484,0.6144645161290322,0.6515612903225806,1347.35,1493.95,1350.2
3875,0.652360681114551,0.6144865841073271,0.6515995872033024,1347.45,1494.25,1350.4
3876,0.6523342790817642,0.6144828475625483,0.6515991746195512,1347.9,1494.65,1350.75
3877,0.6523336771531717,0.6144662197008768,0.6515858690046415,1348.25,1495.1,1351.15
3878,0.6523459654550142,0.61446249033256,0.6516112400103119,1348.55,1495.5,1351.4
3879,0.6522938144329897,0.6144201030927835,0.6515850515463917,1349.1,1496.05,1351.85
3880,0.6523061066735377,0.6144292708064932,0.6515975264107189,1349.4,1496.4,1352.15
3881,0.6522668727460073,0.614348274085523,0.65155847501288,1349.9,1497.1,1352.65
3882,0.6522791655936132,0.6143703322173577,0.6515451970126191,1350.2,1497.4,1353.05
3883,0.6523300720906282,0.6143795056642636,0.6515576725025747,1350.35,1497.75,1353.35
