t,cumulative_accuracy,cumulative_fixed_baseline_accuracy,cumulative_clinical_baseline_accuracy,cumulative_supervised_accuracy,cumulative_regret,cumulative_fixed_baseline_regret,cumulative_clinical_baseline_regret,cumulative_supervised_regret
3598,0.6614198388441234,0.6163378716310086,0.654181717143651,0.6924284523478744,1218.55,1380.8,1244.6,1106.95
3599,0.6614444444444445,0.6163611111111111,0.6541944444444445,0.6924444444444444,1218.8,1381.1,1244.9,1107.2
3600,0.6614829214107193,0.6163565676201055,0.6542071646764788,0.6924604276589836,1219.0,1381.5,1245.2,1107.45
3601,0.6615074958356468,0.6163381454747363,0.6542476401998889,0.6924902831760134,1219.25,1381.95,1245.4,1107.65
3602,0.6614626699972245,0.6163613655287261,0.6542464612822647,0.6924646128226477,1219.75,1382.25,1245.75,1108.05
3603,0.6614872364039955,0.6163845726970033,0.6542591564927858,0.6924667036625971,1220.0,1382.55,1246.05,1108.35
3604,0.6615117891816922,0.6164355062413315,0.6542718446601942,0.6924826629680998,1220.25,1382.75,1246.35,1108.6
3605,0.6614669994453688,0.6164032168607876,0.6542013311148086,0.6924154187465337,1220.75,1383.25,1246.95,1109.15
3606,0.6614499584141946,0.6163986692542279,0.6542001663432215,0.6924036595508734,1221.15,1383.65,1247.3,1109.5
3607,0.6614883592017738,0.6164356984478936,0.6541990022172949,0.6924334811529933,1221.35,1383.9,1247.65,1109.7
3608,0.6615128844555278,0.616486561374342,0.6542255472430036,0.6924632862288723,1221.6,1384.1,1247.9,1109.9
3609,0.6615512465373962,0.6164542936288089,0.654224376731302,0.6924653739612189,1221.8,1384.6,1248.25,1110.2
3610,0.6615757407920244,0.6164358903350873,0.6542370534477984,0.6925228468568264,1222.05,1385.05,1248.55,1110.3
3611,0.6615448504983389,0.6164313399778516,0.6542081949058693,0.6924972314507198,1222.5,1385.45,1249.0,1110.7
3612,0.6615278162192084,0.6163991143094382,0.6541516745087186,0.6924577913091614,1222.9,1385.95,1249.55,1111.15
3613,0.6615246264526841,0.6163807415605976,0.6541643608190371,0.6924598782512452,1223.25,1386.4,1249.85,1111.45
3614,0.6615629322268326,0.6164453665283541,0.6541908713692945,0.6924896265560166,1223.45,1386.55,1250.1,1111.65
3615,0.6615182522123895,0.6164131637168142,0.6541758849557522,0.6924778761061947,1223.95,1387.05,1250.5,1112.0
3616,0.6615012441249655,0.6164224495438209,0.6541747304395908,0.6924661321537185,1224.35,1387.4,1250.85,1112.35
3617,0.6614980652294085,0.6164179104477612,0.654228855721393,0.6924405749032615,1224.7,1387.8,1251.0,1112.75
3618,0.6614948880906327,0.6164133738601824,0.654200055263885,0.6924288477479966,1225.05,1388.2,1251.45,1113.1
3619,0.6615193370165746,0.6164364640883978,0.6542541436464088,0.6924447513812154,1225.3,1388.5,1251.6,1113.35
3620,0.6615299640983154,0.6164043082021541,0.6542391604529135,0.6924330295498481,1225.6,1389.0,1252.0,1113.7
3621,0.6615129762562121,0.6163859745996687,0.6542103810049696,0.6924075096631694,1226.0,1389.45,1252.45,1114.1
3622,0.6615373999447971,0.6163952525531328,0.6541954181617444,0.6924648081700249,1226.25,1389.8,1252.85,1114.2
3623,0.6615480132450331,0.6164183222958057,0.6542080573951435,0.692494481236203,1226.55,1390.1,1253.15,1114.4
3624,0.6615448275862069,0.6164,0.6542068965517241,0.6924965517241379,1226.9,1390.55,1253.5,1114.7
3625,0.6615554329840044,0.61642305570877,0.6542057363485936,0.6924986210700497,1227.2,1390.85,1253.85,1115.0
3626,0.6615660325337744,0.6164185277088503,0.6542183622828783,0.6925006892748828,1227.5,1391.25,1254.15,1115.3
3627,0.661590407938258,0.616441565600882,0.6542309812568908,0.6924889746416759,1227.75,1391.55,1254.45,1115.65
3628,0.6615734362083219,0.6164370349958667,0.6542435932763847,0.6924634885643428,1228.15,1391.95,1254.75,1116.05
3629,0.6615977961432506,0.6164738292011019,0.6542699724517906,0.6924931129476584,1228.4,1392.2,1255.0,1116.25
3630,0.6616083723492151,0.6164968328284219,0.6542963370972184,0.6925227210134949,1228.7,1392.5,1255.25,1116.45
3631,0.6616189427312775,0.6165060572687224,0.6542813876651983,0.6925385462555067,1229.0,1392.85,1255.65,1116.7
3632,0.6616295072942472,0.6165015139003578,0.6542664464629783,0.6925130745939995,1229.3,1393.25,1256.05,1117.1
3633,0.6616400660429279,0.6165520088057237,0.6542652724270777,0.6925013758943314,1229.6,1393.45,1256.4,1117.45
3634,0.661636863823934,0.6165749656121046,0.6542503438789546,0.6925034387895461,1229.95,1393.75,1256.8,1117.75
3635,0.6616474147414741,0.6165979097909791,0.6542354235423542,0.6924917491749175,1230.25,1394.05,1257.2,1118.1
3636,0.661657959857025,0.6166620841352763,0.6542892493813582,0.692480065988452,1230.55,1394.2,1257.35,1118.45
3637,0.6616822429906543,0.6166712479384276,0.6543155579989005,0.6925233644859813,1230.8,1394.55,1257.6,1118.6
3638,0.6616927727397637,0.6166941467436109,0.6543555921956582,0.6925254190711734,1231.1,1394.85,1257.8,1118.9
3639,0.6617307692307692,0.616717032967033,0.6544093406593406,0.6925549450549451,1231.3,1395.15,1257.95,1119.1
3640,0.6617824773413897,0.6167261741279868,0.6544493271079375,0.6925981873111782,1231.45,1395.5,1258.15,1119.25
3641,0.6617929708951126,0.6167078528281165,0.6544618341570565,0.6926002196595278,1231.75,1395.95,1258.45,1119.55
3642,0.661748558880044,0.6166483667307164,0.654419434531979,0.6925748009881965,1232.25,1396.55,1258.95,1119.95
3643,0.6617727771679472,0.6166712403951702,0.6544593852908891,0.6926042810098793,1232.5,1396.85,1259.15,1120.15
3644,0.6617832647462277,0.6167078189300412,0.6544581618655693,0.6925925925925925,1232.8,1397.1,1259.5,1120.5
3645,0.6616977509599561,0.6166758091058695,0.654388370817334,0.6925123422929238,1233.45,1397.6,1260.1,1121.1
3646,0.6617219632574719,0.6167123663284892,0.6544145873320537,0.6925281052920209,1233.7,1397.85,1260.35,1121.35
3647,0.66171875,0.6166940789473684,0.6543996710526316,0.6925164473684211,1234.05,1398.3,1260.75,1121.7
3648,0.6617429432721293,0.6167032063579063,0.654398465332968,0.6925322006029049,1234.3,1398.65,1261.1,1121.95
3649,0.6617260273972603,0.6166986301369863,0.6543972602739726,0.6925068493150686,1234.7,1399.05,1261.45,1122.35
3650,0.6617365105450561,0.616721446179129,0.6543960558751027,0.6924952067926595,1235.0,1399.35,1261.8,1122.7
3651,0.6617059145673604,0.6167031763417306,0.6543674698795181,0.6924698795180723,1235.45,1399.8,1262.25,1123.1
3652,0.6617848343826991,0.6167944155488639,0.6544483985765124,0.6925403777716945,1235.5,1399.85,1262.3,1123.15
3653,0.6617405582922824,0.616776135741653,0.6543924466338259,0.6924740010946907,1236.0,1400.3,1262.85,1123.7
3654,0.661751025991792,0.6167715458276334,0.6543775649794801,0.6924897400820793,1236.3,1400.7,1263.25,1123.95
3655,0.6617478118161926,0.6167943107221007,0.6543490153172866,0.6924644420131292,1236.65,1401.0,1263.7,1124.35
3656,0.6617856166256495,0.6168033907574515,0.6543478260869565,0.6924938474159147,1236.85,1401.35,1264.05,1124.55
3657,0.6617960634226353,0.6168124658283215,0.6543876435210498,0.6925232367413887,1237.15,1401.7,1264.25,1124.75
3658,0.6618065045094288,0.6167942060672316,0.6543864443837114,0.6925252801311834,1237.45,1402.15,1264.6,1125.05
3659,0.6618169398907103,0.6167896174863388,0.6543989071038252,0.6925409836065575,1237.75,1402.55,1264.9,1125.3
3660,0.6617590822179732,0.6167304015296368,0.6543294181917509,0.692488391149959,1238.3,1403.15,1265.5,1125.8
3661,0.6617968323320589,0.6167531403604587,0.6543418896777717,0.6925040961223375,1238.5,1403.45,1265.8,1126.05
3662,0.6617936117936118,0.6167622167622168,0.6543134043134043,0.6924788424788425,1238.85,1403.8,1266.25,1126.45
3663,0.661735807860262,0.6167167030567685,0.654271288209607,0.6924536026200874,1239.4,1404.35,1266.75,1126.85
3664,0.6617598908594816,0.6167257844474762,0.6542974079126875,0.692455661664393,1239.65,1404.7,1267.0,1127.15
3665,0.6617430441898527,0.616734860883797,0.6542962356792144,0.692430441898527,1240.05,1405.05,1267.35,1127.55
3666,0.6616989364603219,0.6167166621216253,0.6542814289610035,0.6924325061358059,1240.55,1405.5,1267.75,1127.85
3667,0.6617093784078517,0.6166848418756816,0.6542938931297709,0.6924073064340239,1240.85,1406.0,1268.05,1128.25
3668,0.6617334423548651,0.616721177432543,0.6543199781956937,0.6924093758517307,1241.1,1406.25,1268.3,1128.55
3669,0.6617574931880108,0.6167438692098093,0.6543460490463215,0.692425068119891,1241.35,1406.55,1268.55,1128.8
3670,0.661781530918006,0.6167529283573958,0.6543312448923999,0.6924271315717788,1241.6,1406.9,1268.95,1129.1
3671,0.6618327886710239,0.6167619825708062,0.6543572984749455,0.6924700435729847,1241.75,1407.25,1269.2,1129.25
3672,0.6618295671113531,0.6167710318540702,0.6543561121698883,0.6924448679553499,1242.1,1407.6,1269.55,1129.65
3673,0.6618263473053891,0.6167664670658682,0.6543549265106152,0.6924060968971149,1242.45,1408.0,1269.9,1130.1
3674,0.6618367346938776,0.6167755102040816,0.6543809523809523,0.6924353741496598,1242.75,1408.35,1270.15,1130.3
3675,0.6619015233949945,0.6168389553862894,0.6544205658324265,0.6924646354733406,1242.85,1408.5,1270.35,1130.5
3676,0.6618710905629589,0.6168207778079957,0.654378569485994,0.6924530867555072,1243.3,1408.95,1270.85,1130.85
3677,0.6618406742794998,0.6168297988036977,0.6543501903208265,0.6924415443175639,1243.75,1409.3,1271.3,1131.2
3678,0.6618646371296548,0.6168659961946181,0.6543625985322098,0.6924435988040228,1244.0,1409.55,1271.6,1131.5
3679,0.6618614130434783,0.6168478260869565,0.6543206521739131,0.6924048913043478,1244.35,1410.0,1272.1,1131.95
3680,0.6618581907090465,0.6168296658516708,0.654319478402608,0.6923933713664765,1244.7,1410.45,1272.45,1132.3
3681,0.6618278109722977,0.6168250950570342,0.6543047256925584,0.692368278109723,1245.15,1410.85,1272.85,1132.7
3682,0.6618381754004887,0.6168341026337225,0.6542764051045344,0.6923839261471627,1245.45,1411.2,1273.3,1132.95
3683,0.6618349619978284,0.6167752442996743,0.6542616720955483,0.6924131378935938,1245.8,1411.8,1273.7,1133.15
3684,0.6618046132971507,0.6167299864314789,0.6542198100407056,0.6924016282225238,1246.25,1412.35,1274.2,1133.5
3685,0.661828540423223,0.6167661421595225,0.6542322300596852,0.6924308193163321,1246.5,1412.6,1274.5,1133.7
3686,0.6618524545701112,0.6167615947925142,0.6542310821806347,0.6924193110930296,1246.75,1413.0,1274.85,1134.05
3687,0.661822125813449,0.6167570498915401,0.6542163774403471,0.692394251626898,1247.2,1413.4,1275.25,1134.45
3688,0.6617782596909731,0.6167253998373543,0.6541610192464082,0.6923420981295745,1247.7,1413.9,1275.8,1134.95
3689,0.6617615176151761,0.6166802168021681,0.6541463414634145,0.6923306233062331,1248.1,1414.45,1276.2,1135.3
3690,0.6617989704687076,0.6167163370360336,0.6541587645624493,0.692332701164996,1248.3,1414.7,1276.5,1135.6
3691,0.6617822318526544,0.6167118093174431,0.6541440953412785,0.6923212351029252,1248.7,1415.1,1276.9,1135.95
3692,0.6617925805578121,0.6167343623070674,0.6541565123206066,0.6923503926347143,1249.0,1415.4,1277.2,1136.15
3693,0.661816459122902,0.6167704385489984,0.6541959935029779,0.692365998917163,1249.25,1415.65,1277.4,1136.4
3694,0.6617997293640054,0.616765899864682,0.6541677943166441,0.6923274695534506,1249.65,1416.05,1277.85,1136.85
3695,0.6617965367965368,0.616801948051948,0.6541666666666667,0.6923566017316017,1250.0,1416.3,1278.2,1137.05
3696,0.6618339193941033,0.6168109277792805,0.6541925885853395,0.6923857181498512,1250.2,1416.65,1278.45,1137.25
3697,0.6618171984856679,0.6168334234721471,0.6541914548404544,0.6923742563547863,1250.6,1416.95,1278.8,1137.6
3698,0.6618004866180048,0.6168423898350905,0.6541768045417681,0.6923628007569613,1251.0,1417.3,1279.2,1137.95
3699,0.6618243243243243,0.6168648648648649,0.6541891891891891,0.6923918918918919,1251.25,1417.6,1279.5,1138.15
3700,0.6617941097000811,0.6168603080248581,0.6541745474196163,0.6923669278573359,1251.7,1418.0,1279.9,1138.55
3701,0.6617774176121015,0.6168017287952459,0.6541329011345219,0.6923689897352782,1252.1,1418.6,1280.4,1138.85
3702,0.6617742371050499,0.6167836889008911,0.6541047799081825,0.69234404536862,1252.45,1419.05,1280.85,1139.25
3703,0.6617710583153348,0.616792656587473,0.6541036717062635,0.6923461123110151,1252.8,1419.4,1281.2,1139.55
3704,0.6617543859649123,0.6168151147098515,0.6541025641025641,0.6923481781376518,1253.2,1419.7,1281.55,1139.85
3705,0.6617512142471668,0.6168375607123584,0.6541014570966002,0.692323259579061,1253.55,1420.0,1281.9,1140.25
3706,0.6617885082276773,0.6168599946048017,0.6541408146749392,0.6923253304558943,1253.75,1420.3,1282.1,1140.55
3707,0.6618257820927724,0.6168419633225458,0.6541801510248113,0.6923813376483279,1253.95,1420.75,1282.3,1140.65
3708,0.6618091129684551,0.6168239417632785,0.6541520625505527,0.6923968724723645,1254.35,1421.2,1282.75,1140.9
3709,0.6618194070080863,0.6168598382749326,0.6541509433962264,0.6924123989218328,1254.65,1421.45,1283.1,1141.15
3710,0.6618162220425761,0.6168822419832929,0.6541632983023444,0.6924009700889248,1255.0,1421.75,1283.4,1141.5
3711,0.6617995689655173,0.6169181034482759,0.6541487068965517,0.6923626077586207,1255.4,1422.0,1283.8,1141.95
3712,0.6618098572582818,0.6169404793967143,0.6541206571505521,0.6923781308914625,1255.7,1422.3,1284.25,1142.2
3713,0.6618066774367259,0.6169359181475498,0.6540926225094238,0.6923667205169629,1256.05,1422.7,1284.7,1142.55
3714,0.6618438761776582,0.6169582772543742,0.6540915208613728,0.6923956931359354,1256.25,1423.0,1285.05,1142.75
3715,0.6618137782561895,0.6169402583423036,0.6540635091496233,0.692370828848224,1256.7,1423.45,1285.5,1143.15
3716,0.6618240516545602,0.616908797417272,0.6540758676351897,0.6923863330642992,1257.0,1423.95,1285.8,1143.4
3717,0.6618343195266272,0.6169311457772996,0.6541016675632061,0.6923749327595481,1257.3,1424.25,1286.05,1143.75
3718,0.6618311374025276,0.616926593170207,0.6541005646679215,0.6923769830599624,1257.65,1424.65,1286.4,1144.05
3719,0.6617876344086022,0.6168548387096775,0.6540725806451613,0.6923924731182796,1258.15,1425.3,1286.85,1144.3
3720,0.6618113410373556,0.6168368718086537,0.6540983606557378,0.6924079548508465,1258.4,1425.75,1287.1,1144.55
3721,0.6618350349274584,0.6168592154755508,0.6541106931757119,0.6924368619022031,1258.65,1426.05,1287.4,1144.75
3722,0.6618587160891753,0.6168412570507655,0.654123019070642,0.6924388933655654,1258.9,1426.5,1287.7,1145.05
3723,0.6618689581095596,0.6168501611170785,0.6541219119226638,0.6924677765843179,1259.2,1426.85,1288.05,1145.25
3724,0.6618791946308724,0.6168590604026846,0.6541342281879194,0.6924563758389262,1259.5,1427.2,1288.35,1145.6
3725,0.661862587224906,0.6168545356951154,0.6541062801932368,0.6924449812130972,1259.9,1427.6,1288.8,1145.95
3726,0.6618996511939897,0.6168634290313926,0.6541051784276898,0.6924738395492354,1260.1,1427.95,1289.15,1146.15
3727,0.6619232832618025,0.6168991416309013,0.6540906652360515,0.6924624463519313,1260.35,1428.2,1289.55,1146.5
3728,0.6618530437114508,0.6168677929739876,0.6540761598283722,0.6924108340037544,1260.95,1428.7,1289.95,1147.0
3729,0.6618230563002682,0.6168498659517426,0.6540616621983915,0.6924128686327078,1261.4,1429.15,1290.35,1147.3
3730,0.6617796837309032,0.6168453497721791,0.6540471723398553,0.6923880997051729,1261.9,1429.55,1290.75,1147.7
3731,0.6617899249732047,0.6168676312968917,0.6540594855305466,0.692390139335477,1262.2,1429.85,1291.05,1148.0
3732,0.661786766675596,0.6168631127779266,0.6540450040182159,0.6923921778730244,1262.55,1430.25,1291.45,1148.3
3733,0.6617970005356186,0.6168853776111408,0.6540707016604178,0.6924076057846813,1262.85,1430.55,1291.7,1148.55
3734,0.6618072289156627,0.6169076305220884,0.6540963855421686,0.6923962516733602,1263.15,1430.85,1291.95,1148.9
3735,0.6617639186295503,0.61686295503212,0.6540551391862955,0.692384903640257,1263.65,1431.4,1292.45,1149.25
3736,0.6617741503880118,0.6168718223173669,0.6540674337704041,0.6923869413968424,1263.95,1431.75,1292.75,1149.55
3737,0.6617174959871589,0.6168138041733547,0.654039593365436,0.6923488496522204,1264.5,1432.35,1293.2,1150.0
3738,0.66166087189088,0.616755817063386,0.6540251404118749,0.6922974057234554,1265.05,1432.95,1293.6,1150.5
3739,0.661644385026738,0.6167379679144385,0.6539973262032086,0.6922994652406417,1265.45,1433.4,1294.05,1150.8
3740,0.6615744453354717,0.6166800320769847,0.6539695268644747,0.6922480620155038,1266.05,1434.0,1294.5,1151.3
3741,0.6615847140566542,0.6167022982362373,0.653981827899519,0.6922501336183859,1266.35,1434.3,1294.8,1151.6
3742,0.661554902484638,0.6166711194229227,0.6539807640929736,0.6922388458455784,1266.8,1434.8,1295.15,1151.95
3743,0.6615251068376068,0.6166399572649574,0.653926282051282,0.6921607905982905,1267.25,1435.3,1295.7,1152.55
3744,0.6614819759679572,0.6166221628838451,0.6538718291054739,0.6921228304405874,1267.75,1435.75,1296.25,1153.0
3745,0.6615189535504539,0.6166577682861719,0.6539108382274426,0.6921783235451148,1267.95,1436.0,1296.45,1153.1
3746,0.661529223378703,0.6166800106752068,0.6538964504937284,0.692180410995463,1268.25,1436.3,1296.85,1153.4
3747,0.6615128068303096,0.6166355389541088,0.6538820704375666,0.6921691568836713,1268.65,1436.85,1297.25,1153.75
3748,0.6615364097092558,0.6166444385169378,0.6538943718324887,0.6921845825553481,1268.9,1437.2,1297.55,1154.0
3749,0.66152,0.61664,0.6538533333333334,0.6921333333333333,1269.3,1437.6,1298.05,1154.5
3750,0.6615035990402559,0.6166355638496401,0.6538389762729938,0.6921354305518529,1269.7,1438.0,1298.45,1154.8
3751,0.6615271855010662,0.6166311300639659,0.6538379530916845,0.692137526652452,1269.95,1438.4,1298.8,1155.1
3752,0.6614708233413269,0.6165867306155076,0.6537836397548629,0.6921129762856382,1270.5,1438.95,1299.35,1155.5
3753,0.6614544485881726,0.6165290356952584,0.6537559936068194,0.692101758124667,1270.9,1439.55,1299.8,1155.85
3754,0.6614513981358189,0.6164846870838881,0.6537683089214381,0.6921038615179761,1271.25,1440.1,1300.1,1156.15
3755,0.6614749733759318,0.6164802981895634,0.6537406815761448,0.6921325878594249,1271.5,1440.5,1300.55,1156.35
3756,0.6614319936119244,0.6164626031408038,0.6537130689379824,0.6920814479638009,1272.0,1440.95,1301.0,1156.85
3757,0.6614156466205429,0.6164316125598723,0.6536987759446514,0.6920569451836083,1272.4,1441.45,1301.4,1157.25
3758,0.6614525139664804,0.6164538441074754,0.6537376961957968,0.6920856610800745,1272.6,1441.75,1301.6,1157.45
3759,0.6614095744680851,0.6164095744680851,0.6536968085106383,0.692061170212766,1273.1,1442.3,1302.1,1157.85
3760,0.6614198351502261,0.6164185057165648,0.6536958255783036,0.6920233980324382,1273.4,1442.65,1302.45,1158.3
3761,0.6614167995746942,0.616400850611377,0.6537081339712919,0.6920255183413079,1273.75,1443.1,1302.75,1158.6
3762,0.6613606165293648,0.6163300558065373,0.6536539994685092,0.6920143502524582,1274.3,1443.75,1303.3,1158.95
3763,0.6614107332624867,0.6163921360255048,0.6537194473963869,0.6920828905419766,1274.45,1443.9,1303.4,1159.0
3764,0.661394422310757,0.6163745019920319,0.6537450199203187,0.6920849933598937,1274.85,1444.35,1303.65,1159.3
3765,0.6614179500796601,0.6163834306956983,0.6537174721189591,0.6920870950610728,1275.1,1444.7,1304.1,1159.6
3766,0.6613618263870454,0.6163392620122113,0.6536368462967879,0.6920493761614017,1275.65,1445.25,1304.75,1160.05
3767,0.6613720806794056,0.6163349256900212,0.6536624203821656,0.6920647558386411,1275.95,1445.65,1305.0,1160.3
3768,0.6613690634120457,0.616317325550544,0.6536481825417882,0.6920535951180684,1276.3,1446.1,1305.4,1160.65
3769,0.6613527851458886,0.616286472148541,0.653607427055703,0.6920159151193633,1276.7,1446.6,1305.9,1161.1
3770,0.6613895518430125,0.6162821532749934,0.653659506762132,0.6920445505171042,1276.9,1447.0,1306.05,1161.3
3771,0.6614130434782608,0.6162778366914103,0.6536850477200424,0.6920466595970307,1277.15,1447.4,1306.3,1161.6
3772,0.6614232706069441,0.6162867744500398,0.6536840710310098,0.69206201961304,1277.45,1447.75,1306.65,1161.85
3773,0.6614467408585056,0.616295707472178,0.6537095919448861,0.6920641229464759,1277.7,1448.1,1306.9,1162.15
3774,0.6614834437086092,0.6162913907284768,0.6537350993377483,0.6920927152317881,1277.9,1448.5,1307.15,1162.35
3775,0.6614936440677966,0.6162738347457627,0.6537473516949153,0.6920683262711864,1278.2,1448.95,1307.45,1162.75
3776,0.6614111728885359,0.6162165740005295,0.6536669314270586,0.6920174741858618,1278.85,1449.55,1308.1,1163.25
3777,0.66144785600847,0.6162519851773425,0.6536659608258337,0.6920328215987295,1279.05,1449.8,1308.45,1163.5
3778,0.661418364646732,0.6162344535591426,0.6536252976978036,0.6919820058216459,1279.5,1450.25,1308.95,1164.0
3779,0.6614153439153438,0.6162301587301587,0.6535714285714286,0.6919708994708994,1279.85,1450.65,1309.5,1164.35
3780,0.6614519968262365,0.616252314202592,0.6536101560433748,0.6920126950542185,1280.05,1450.95,1309.7,1164.5
3781,0.6614357482813327,0.6162480169222634,0.6536224219989424,0.6920148069804336,1280.45,1451.35,1310.0,1164.8
3782,0.6614062913031985,0.6162040708432461,0.6535818133756278,0.6919772667195347,1280.9,1451.9,1310.5,1165.25
3783,0.661350422832981,0.6161997885835095,0.6535412262156448,0.691926532769556,1281.45,1452.3,1311.0,1165.75
3784,0.6614002642007926,0.6162351387054161,0.6535667107001321,0.6919550858652576,1281.6,1452.55,1311.25,1165.95
3785,0.6613972530375066,0.6162308505018489,0.6535393555203381,0.6919836238774433,1281.95,1452.95,1311.7,1166.15
3786,0.6614338526538157,0.6162397676260892,0.6535648270398733,0.6920121468180618,1282.15,1453.3,1311.95,1166.35
3787,0.6614044350580781,0.6162486800422387,0.6535110876451953,0.691974656810982,1282.6,1453.65,1312.5,1166.8
3788,0.661388229084191,0.6162443916600686,0.6535101609923463,0.6919503826867247,1283.0,1454.05,1312.85,1167.2
3789,0.6613984168865435,0.6162532981530343,0.6535356200527704,0.6919656992084432,1283.3,1454.4,1313.1,1167.45
3790,0.6614217884463203,0.6162885782115537,0.6535742548140332,0.6919810076496967,1283.55,1454.65,1313.3,1167.7
3791,0.6614583333333333,0.6163106540084388,0.6536128691983122,0.6920226793248945,1283.75,1454.95,1313.5,1167.85
3792,0.66142894806222,0.6163195359873451,0.6536119166886369,0.6919852359609807,1284.2,1455.3,1313.85,1168.3
3793,0.6614786505007907,0.6163415919873485,0.6536636794939378,0.692053241960991,1284.35,1455.6,1314.0,1168.35
3794,0.6614756258234519,0.6163241106719368,0.6536627140974967,0.6920158102766798,1284.7,1456.05,1314.35,1168.8
3795,0.6614726027397261,0.6162934668071653,0.6536617492096944,0.692017913593256,1285.05,1456.55,1314.7,1169.1
3796,0.6614959178298656,0.6163286805372663,0.6536739531208849,0.6920463523834607,1285.3,1456.8,1315.0,1169.3
3797,0.6615192206424434,0.6163375460768826,0.6536861506055819,0.6920484465508162,1285.55,1457.15,1315.3,1169.6
3798,0.6615293498289023,0.6163332455909449,0.6536983416688602,0.6920637009739405,1285.85,1457.55,1315.6,1169.85
3799,0.6615394736842106,0.6163552631578948,0.6537105263157895,0.6920657894736842,1286.15,1457.85,1315.9,1170.15
3800,0.6615364377795317,0.6163378058405683,0.653696395685346,0.6920547224414628,1286.5,1458.3,1316.3,1170.5
3801,0.661546554445029,0.6163598106259863,0.6536954234613361,0.6920568122041031,1286.8,1458.6,1316.65,1170.8
3802,0.6615566657901656,0.6163423612937156,0.6537207467788588,0.6920851958979753,1287.1,1459.05,1316.9,1171.0
3803,0.6615799158780231,0.6163643533123029,0.6537592008412199,0.692087276550999,1287.35,1459.35,1317.1,1171.3
3804,0.6615637319316688,0.6163074901445467,0.6537582128777923,0.6921156373193167,1287.75,1459.95,1317.45,1171.5
3805,0.6615869679453494,0.6163557540725171,0.6537703625853915,0.6920914345769837,1288.0,1460.15,1317.75,1171.9
3806,0.6615839243498818,0.6163120567375887,0.6537299711058576,0.692093511951668,1288.35,1460.7,1318.25,1172.2
3807,0.661594012605042,0.6163077731092438,0.6537289915966387,0.6920955882352942,1288.65,1461.1,1318.6,1172.5
3808,0.6615647151483329,0.6162509845103702,0.65367550538199,0.6920845366237858,1289.1,1461.7,1319.15,1172.85
3809,0.6615616797900262,0.6162729658792652,0.6536745406824147,0.6920603674540683,1289.45,1462.0,1319.5,1173.25
3810,0.661571765940698,0.616281815796379,0.6536604565730779,0.6920493308842823,1289.75,1462.35,1319.9,1173.6
3811,0.6615687303252885,0.6162644281217209,0.6536463798530955,0.6920514165792235,1290.1,1462.8,1320.3,1173.9
3812,0.6615788093364805,0.6162863886703384,0.6536454235510096,0.6920797272488854,1290.4,1463.1,1320.65,1174.1
3813,0.6615626638699528,0.616255899318301,0.6536313581541688,0.6920818038804405,1290.8,1463.6,1321.05,1174.4
3814,0.6615727391874181,0.6162385321100918,0.6536304062909568,0.6920969855832241,1291.1,1464.05,1321.4,1174.65
3815,0.6615697064989517,0.6162473794549267,0.6536425576519916,0.692151467505241,1291.45,1464.4,1321.7,1174.75
3816,0.6615666753995284,0.616243122871365,0.6536154047681425,0.6921273251244433,1291.8,1464.8,1322.15,1175.15
3817,0.6615767417496071,0.6162519643792561,0.6536406495547407,0.6921555788370874,1292.1,1465.15,1322.4,1175.35
3818,0.6615868028279654,0.6162608012568735,0.6536396962555643,0.6921838177533386,1292.4,1465.5,1322.75,1175.55
3819,0.6615314136125654,0.6162303664921466,0.6536256544502618,0.6921335078534032,1292.95,1466.0,1323.15,1176.05
3820,0.661541481287621,0.6162392043967547,0.653624705574457,0.6921355666056006,1293.25,1466.35,1323.5,1176.35
3821,0.6615253793825222,0.6162349555206699,0.6535845107273679,0.6921245421245421,1293.65,1466.75,1324.0,1176.7
3822,0.6615354433690819,0.6162568663353387,0.6536228093120586,0.6921396808788909,1293.95,1467.05,1324.2,1176.95
3823,0.6615455020920502,0.6162787656903765,0.6536480125523012,0.6921417364016736,1294.25,1467.35,1324.45,1177.25
3824,0.6615686274509803,0.6163006535947713,0.6536732026143791,0.6921307189542484,1294.5,1467.65,1324.7,1177.6
3825,0.6615656037637219,0.6162833246210141,0.6536853110297962,0.6921589127025614,1294.85,1468.1,1325.0,1177.8
3826,0.6615495165926313,0.6162398745753854,0.6536582179252679,0.692147896524693,1295.25,1468.65,1325.45,1178.15
3827,0.6615987460815047,0.6163009404388715,0.6537095088819227,0.6921630094043887,1295.4,1468.8,1325.6,1178.4
3828,0.6616218333768609,0.6162966832071037,0.6537085400887961,0.6921781143901802,1295.65,1469.2,1325.95,1178.65
3829,0.6616579634464752,0.616331592689295,0.6537075718015666,0.6922062663185379,1295.85,1469.45,1326.3,1178.85
3830,0.6616549203863221,0.6163142782563299,0.6537066040198382,0.6922083007047768,1296.2,1469.9,1326.65,1179.15
3831,0.6616910229645094,0.616349164926931,0.6537447807933194,0.6922494780793319,1296.4,1470.15,1326.85,1179.3
3832,0.6617271067049308,0.6163579441690582,0.6537307591964518,0.6922645447430211,1296.6,1470.5,1327.25,1179.55
3833,0.6617110067814294,0.6163406364110589,0.6537167449139281,0.6922535211267606,1297.0,1470.95,1327.65,1179.9
3834,0.6617079530638852,0.6163494132985659,0.6537027379400261,0.6922425032594524,1297.35,1471.3,1328.05,1180.25
